id,url,name,about,is_superhost,thumbnail_url,picture_url,verifications,location,neighbourhood,since,response_time,response_rate,acceptance_rate,listings_count,total_listings_count,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms
98744672,https://www.airbnb.com/users/show/98744672,Bela,"My name is Bela Schuch, I am manager of The Inn at South Lake  here in Albany , we hope you enjoy your stay with us at the Inn Thank you !",True,https://a0.muscache.com/im/pictures/user/eccd4f9b-870c-4c2b-ae97-3fb7f5feb710.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/eccd4f9b-870c-4c2b-ae97-3fb7f5feb710.jpg?aki_policy=profile_x_medium,"['email', 'phone', 'work_email']","Albany, NY",Pine Hills,2016-10-08,within an hour,100.0,98.0,8,8,8,2,6,0
202580880,https://www.airbnb.com/users/show/202580880,Rosanne,no about,False,https://a0.muscache.com/im/pictures/user/445876a0-a256-4cdd-a925-43766465e4df.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/445876a0-a256-4cdd-a925-43766465e4df.jpg?aki_policy=profile_x_medium,"['email', 'phone']","Albany, NY",Unknown,2018-07-15,within a day,100.0,0.0,1,2,1,1,0,0
54394342,https://www.airbnb.com/users/show/54394342,Alice,"If you're looking for a clean quiet place that feels like home then you're going to love it here! If I'm cooking I'd welcome you to join me, or direct you to a dining experience in Albany.  I love people, and traveling when I can.",True,https://a0.muscache.com/im/pictures/user/User-54394342/original/1e3bbac3-f041-4076-ab8c-e2fb042e2631.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-54394342/original/1e3bbac3-f041-4076-ab8c-e2fb042e2631.jpeg?aki_policy=profile_x_medium,"['email', 'phone']","Albany, NY",Unknown,2016-01-12,within an hour,100.0,92.0,1,5,1,0,1,0
15223767,https://www.airbnb.com/users/show/15223767,Ed,no about,True,https://a0.muscache.com/im/pictures/user/87babb57-4dfb-4efd-a995-c781347c9d04.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/87babb57-4dfb-4efd-a995-c781347c9d04.jpg?aki_policy=profile_x_medium,"['email', 'phone', 'work_email']","Albany, NY",Unknown,2014-05-07,within an hour,100.0,92.0,3,3,3,0,3,0
89705052,https://www.airbnb.com/users/show/89705052,Share,"We are fully vaccinated for Covid-19 with boosters. (Mother and daughter) Please note: Bad reviews are from guests breaking my house rules, not reading the listing description about my room spaces and amenities offered. Also, from racists, haters and misogynistic guests.
We are well traveled African American women and we take pride in our culture and ancestors. It is important to be our authentic selves, without being washed.  My home has ethnic food smells, flags, sarcastic signs, Black art, social justice signs and visiable security cameras. Yes! 5 out of eight letters of my name spell SHARE :) I was a home school/unschooled parent. (Florida and Nevada) My daughter graduated from University At Albany with honors. Class of 2020... and recently graduated with a master's degree.  Class of 2021. She is currently a PhD student at Stony Brook University.  We are hosts and guests of Airbnb. I am originally from Chicago and The Bronx. I am a non smoker and non drinker. We traveled to many states on a budget, including Alaska and Hawaii. We also traveled to: Canada, Mexico, Caribbean and Europe.  We loved Victoria, BC, Montreal, QC, Dublin, Ireland, Paris, France and Brussels, Belgium the most.  I love older homes with character and history. I am a proud owner of a ""Turn Of A Century""  Classic American Foursquare. unique home. (1900)  Captain Arthur William Brandt was one of the previous owners. I had bought my house. in 1999.  We are passionate about social justice issues. We lived in Miami, Orlando/Winter Park, Las Vegas, Montreal and Dominican Republic. I enjoy watching home improvement shows and documentaries. I love to shop at thrift stores for rare, cultured and vintage finds. We love the beauty and peacefulness of nature. We love musicals and ballets. If your last name is (military) Brandt, (pharmacy) Schneible or (nursing)Wagenbaugh, (previous owners) I will offer you 25% off your daily rate. (Not by marriage) Check your Ancestry, Myheritage and 23andme accounts, we maybe related. ;)  I am 9% England/Wales, 3% South Asian  1% Irish, 3% Norway,  1% Native American, 1% Iberian Peninsula and you can guess the rest...lol...(African)  Maternal Melungeon ancestry.  We share paternal DNA with Ramesses lll...Egyptian royalty and my maternal 2nd great grandfather is Little Wyatt Tate and my maternal 4th great grandfather is Judge/senator Charles Tait of Georgia and Alabama... My daughter is 27% European. Caribbean roots . (Jamaica) (DNA)  *Take the test.",True,https://a0.muscache.com/im/pictures/user/User/original/31d87914-56b6-462c-a392-c5041d7641b0.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User/original/31d87914-56b6-462c-a392-c5041d7641b0.jpeg?aki_policy=profile_x_medium,"['email', 'phone']","Albany, NY",Pine Hills,2016-08-13,within an hour,100.0,100.0,4,9,4,0,4,0
44434571,https://www.airbnb.com/users/show/44434571,Earl,"I grew up in Cebu, Philippines and moved to New York when I was ten years old. After living around the Capital Region through grade school, I moved to New York City to study Computer Engineering at NYU. Since graduating, I've worked in video production, higher education, and engineering. I love traveling on small budgets (with the help of award travel with credit card points and miles), and I have a passion for technology, real estate investment, and entrepreneurship.",False,https://a0.muscache.com/im/pictures/user/6bc9c700-81be-4452-b5f4-df6fba4cd395.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/6bc9c700-81be-4452-b5f4-df6fba4cd395.jpg?aki_policy=profile_x_medium,"['email', 'phone']","Albany, NY",Pastures,2015-09-17,within an hour,100.0,99.0,7,7,7,7,0,0
44434571,https://www.airbnb.com/users/show/44434571,Earl,"I grew up in Cebu, Philippines and moved to New York when I was ten years old. After living around the Capital Region through grade school, I moved to New York City to study Computer Engineering at NYU. Since graduating, I've worked in video production, higher education, and engineering. I love traveling on small budgets (with the help of award travel with credit card points and miles), and I have a passion for technology, real estate investment, and entrepreneurship.",False,https://a0.muscache.com/im/pictures/user/6bc9c700-81be-4452-b5f4-df6fba4cd395.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/6bc9c700-81be-4452-b5f4-df6fba4cd395.jpg?aki_policy=profile_x_medium,"['email', 'phone']","Albany, NY",Pastures,2015-09-17,within an hour,100.0,99.0,7,7,7,7,0,0
194113768,https://www.airbnb.com/users/show/194113768,Rachel,I am a retired criminal court judge and an adjunct law professor who enjoys traveling and meeting new people.,False,https://a0.muscache.com/im/pictures/user/36f6bfd0-c47c-4a7c-897d-606b67cbe9ba.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/36f6bfd0-c47c-4a7c-897d-606b67cbe9ba.jpg?aki_policy=profile_x_medium,"['email', 'phone']","Albany, NY",Marina,2018-06-07,within an hour,100.0,100.0,2,2,1,0,1,0
19648678,https://www.airbnb.com/users/show/19648678,Terra,"I'm from Kansas City, MO. I've driven the entire US, logging over a  million miles on a 10 year working road trip. I settled in Albany, NY, a hardworking, no-nonsense sort of town, drenched in history, education and politics. I love this town not just for the town itself as much as the location. It's truly a sportsman's(sportswoman's) paradise, while being so close to very civilized civilization. There's easy access to NYC, Saratoga, Lake George, Vermont, Montreal & my favorite The Berkshires in Massachusetts.  ",False,https://a0.muscache.com/im/users/19648678/profile_pic/1407449767/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/19648678/profile_pic/1407449767/original.jpg?aki_policy=profile_x_medium,"['email', 'phone']","Albany, NY",Center Square & Hudson/Park,2014-08-07,within a few hours,100.0,76.0,4,7,4,4,0,0
98744672,https://www.airbnb.com/users/show/98744672,Bela,"My name is Bela Schuch, I am manager of The Inn at South Lake  here in Albany , we hope you enjoy your stay with us at the Inn Thank you !",True,https://a0.muscache.com/im/pictures/user/eccd4f9b-870c-4c2b-ae97-3fb7f5feb710.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/eccd4f9b-870c-4c2b-ae97-3fb7f5feb710.jpg?aki_policy=profile_x_medium,"['email', 'phone', 'work_email']","Albany, NY",Pine Hills,2016-10-08,within an hour,100.0,98.0,8,8,8,2,6,0
160340958,https://www.airbnb.com/users/show/160340958,Jon,"My wife and I are renting our basement.   Perfect for a travel nurse. The Nest is safe and close to University of Albany (SUNY) within walking distance. we don't smoke and have a small dog (kiki).  We are close  to the bus line. We have on-street parking.  Come, relax and enjoy. Thanks, Jon and Tess.  PS We have been vaccinated including the boosters.",False,https://a0.muscache.com/im/pictures/user/User/original/e308b699-ec77-4ee7-b8c1-8754df27a39e.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User/original/e308b699-ec77-4ee7-b8c1-8754df27a39e.jpeg?aki_policy=profile_x_medium,"['email', 'phone']","Albany, NY",Unknown,2017-11-27,within a few hours,75.0,100.0,1,2,1,0,1,0
172223381,https://www.airbnb.com/users/show/172223381,Diana,"Retired art teacher.  Love to read, play pickleball, swim, visit art galleries, museums, movies, theatres. Also love to listen to jazz, especially live jazz.",True,https://a0.muscache.com/im/pictures/user/User-172223381/original/b546b5e3-a417-476c-9542-27165df2655b.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-172223381/original/b546b5e3-a417-476c-9542-27165df2655b.jpeg?aki_policy=profile_x_medium,"['email', 'phone']","Albany, NY",Unknown,2018-02-07,within an hour,100.0,100.0,2,2,2,0,2,0
97330032,https://www.airbnb.com/users/show/97330032,Sherrell,"As a host my goal is to ensure that your stay is as comfortable and enjoyable as possible.  I am a New Yorker who have been hosting family and friends for many years. I am committed, passionate, honest and a loving person. I am outgoing and I am always willing and happy to learn something new every day.  My favorite foods are Caribbean Cuisine, Latin Cuisine, Indian, Thai, Italian and African Cuisine.  I love to travel. My goal ( bucket list) is to travel to the four corners of this planet.  My favorite mode of travel is by air and water.  My favorite book "" Think and Grow Rich"". I can not live without Family, Fun, Food, Love, and Sleep. I love music, one of my favorite musicians is Bob Marley. My favorite words are "" treat people the way they want to be treated""!",False,https://a0.muscache.com/im/pictures/user/1cdd2413-3365-4ac1-992c-2a734651484e.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/1cdd2413-3365-4ac1-992c-2a734651484e.jpg?aki_policy=profile_x_medium,"['email', 'phone']","Albany, NY",Unknown,2016-09-29,within an hour,100.0,98.0,1,1,1,0,1,0
44434571,https://www.airbnb.com/users/show/44434571,Earl,"I grew up in Cebu, Philippines and moved to New York when I was ten years old. After living around the Capital Region through grade school, I moved to New York City to study Computer Engineering at NYU. Since graduating, I've worked in video production, higher education, and engineering. I love traveling on small budgets (with the help of award travel with credit card points and miles), and I have a passion for technology, real estate investment, and entrepreneurship.",False,https://a0.muscache.com/im/pictures/user/6bc9c700-81be-4452-b5f4-df6fba4cd395.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/6bc9c700-81be-4452-b5f4-df6fba4cd395.jpg?aki_policy=profile_x_medium,"['email', 'phone']","Albany, NY",Pastures,2015-09-17,within an hour,100.0,99.0,7,7,7,7,0,0
44434571,https://www.airbnb.com/users/show/44434571,Earl,"I grew up in Cebu, Philippines and moved to New York when I was ten years old. After living around the Capital Region through grade school, I moved to New York City to study Computer Engineering at NYU. Since graduating, I've worked in video production, higher education, and engineering. I love traveling on small budgets (with the help of award travel with credit card points and miles), and I have a passion for technology, real estate investment, and entrepreneurship.",False,https://a0.muscache.com/im/pictures/user/6bc9c700-81be-4452-b5f4-df6fba4cd395.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/6bc9c700-81be-4452-b5f4-df6fba4cd395.jpg?aki_policy=profile_x_medium,"['email', 'phone']","Albany, NY",Pastures,2015-09-17,within an hour,100.0,99.0,7,7,7,7,0,0
232967878,https://www.airbnb.com/users/show/232967878,Diana,no about,True,https://a0.muscache.com/im/pictures/user/User-232967878/original/cea8ebfc-ac7a-4317-a182-2fe36680942c.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-232967878/original/cea8ebfc-ac7a-4317-a182-2fe36680942c.jpeg?aki_policy=profile_x_medium,"['email', 'phone']","Albany, NY",Delaware Avenue,2018-12-28,within an hour,99.0,98.0,27,39,25,25,0,0
15223767,https://www.airbnb.com/users/show/15223767,Ed,no about,True,https://a0.muscache.com/im/pictures/user/87babb57-4dfb-4efd-a995-c781347c9d04.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/87babb57-4dfb-4efd-a995-c781347c9d04.jpg?aki_policy=profile_x_medium,"['email', 'phone', 'work_email']","Albany, NY",Unknown,2014-05-07,within an hour,100.0,92.0,3,3,3,0,3,0
232967878,https://www.airbnb.com/users/show/232967878,Diana,no about,True,https://a0.muscache.com/im/pictures/user/User-232967878/original/cea8ebfc-ac7a-4317-a182-2fe36680942c.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-232967878/original/cea8ebfc-ac7a-4317-a182-2fe36680942c.jpeg?aki_policy=profile_x_medium,"['email', 'phone']","Albany, NY",Delaware Avenue,2018-12-28,within an hour,99.0,98.0,27,39,25,25,0,0
188679144,https://www.airbnb.com/users/show/188679144,Elizabeth,"I'm a caring mother with a love for health, wellness, gardening, cooking, travel, design, and aesthetics. As a detail-oriented individual and native to the Capital District, I'm dedicated to ensuring my guests have a delightful stay in Albany.",True,https://a0.muscache.com/im/pictures/user/User-188679144/original/dbc89522-af0b-4a9f-b89a-43d27fd8d11c.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-188679144/original/dbc89522-af0b-4a9f-b89a-43d27fd8d11c.jpeg?aki_policy=profile_x_medium,"['email', 'phone']","Albany, NY",Center Square & Hudson/Park,2018-05-09,within a few hours,97.0,23.0,9,9,8,8,0,0
172223381,https://www.airbnb.com/users/show/172223381,Diana,"Retired art teacher.  Love to read, play pickleball, swim, visit art galleries, museums, movies, theatres. Also love to listen to jazz, especially live jazz.",True,https://a0.muscache.com/im/pictures/user/User-172223381/original/b546b5e3-a417-476c-9542-27165df2655b.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-172223381/original/b546b5e3-a417-476c-9542-27165df2655b.jpeg?aki_policy=profile_x_medium,"['email', 'phone']","Albany, NY",Unknown,2018-02-07,within an hour,100.0,100.0,2,2,2,0,2,0
299638115,https://www.airbnb.com/users/show/299638115,Dominick And Flerida,"Hi! My name is Dom . Due to my lineage in real estate and hospitality with my mom Flerida, I have developed a passion for hospitality and real estate, always looking to create amazing guest experiences. I will always try to meet your expectation and even go beyond the expectation of your stay. If you have suggestions for me, please let me know!  Flerida and I  own and operate multiple properties, from airbnb units to traditional bed and breakfasts.

Some great features I have are due to the inspirations of other guests that stayed with us at our other establishments and had interesting ideas. So please don't hesitate to let me know your thoughts. Feel free to communicate with me! 
Hope to see you soon, Dom",False,https://a0.muscache.com/im/pictures/user/89182882-befc-488f-9851-e7b80ad0c3a4.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/89182882-befc-488f-9851-e7b80ad0c3a4.jpg?aki_policy=profile_x_medium,"['email', 'phone', 'work_email']","Albany, NY",Unknown,2019-10-03,within an hour,100.0,100.0,3,3,3,3,0,0
